codigo_ibge,nome,latitude,longitude,UF,Munic,NMunic,Populacao
3104452,Aricanduva,18.0,43.0,31.0,4452.0,ARICANDUVA,4832.0
3104502,Arinos,16.0,46.0,31.0,4502.0,ARINOS,17592.0
5101407,Aripuanã,10.0,59.0,51.0,1407.0,ARIPUANÃ,19100.0
1100023,Ariquemes,10.0,63.0,11.0,23.0,ARIQUEMES,82388.0
3503703,Ariranha,21.0,49.0,35.0,3703.0,ARIRANHA,8255.0
4101853,Ariranha do Ivaí,24.0,52.0,41.0,1853.0,ARIRANHA DO IVAÍ,2540.0
4201505,Armazém,28.0,49.0,42.0,1505.0,ARMAZÉM,7312.0
3300233,Armação dos Búzios,23.0,42.0,33.0,233.0,ARMAÇÃO DOS BÚZIOS,24560.0
2301505,Arneiroz,6.0,40.0,23.0,1505.0,ARNEIROZ,7302.0
2200905,Aroazes,6.0,42.0,22.0,905.0,AROAZES,5857.0
2501302,Aroeiras,8.0,36.0,25.0,1302.0,AROEIRAS,19174.0
2200954,Aroeiras do Itaim,7.0,42.0,22.0,954.0,AROEIRAS DO ITAIM,2654.0
2201002,Arraial,7.0,43.0,22.0,1002.0,ARRAIAL,5002.0
3300258,Arraial do Cabo,23.0,42.0,33.0,258.0,ARRAIAL DO CABO,25248.0
1702406,Arraias,13.0,47.0,17.0,2406.0,ARRAIAS,10626.0
4301305,Arroio Grande,32.0,53.0,43.0,1305.0,ARROIO GRANDE,18358.0
4201604,Arroio Trinta,27.0,51.0,42.0,1604.0,ARROIO TRINTA,3516.0
4301008,Arroio do Meio,29.0,52.0,43.0,1008.0,ARROIO DO MEIO,18079.0
4301073,Arroio do Padre,31.0,52.0,43.0,1073.0,ARROIO DO PADRE,2734.0
4301057,Arroio do Sal,30.0,50.0,43.0,1057.0,ARROIO DO SAL,6635.0
4301206,Arroio do Tigre,29.0,53.0,43.0,1206.0,ARROIO DO TIGRE,12638.0
4301107,Arroio dos Ratos,30.0,52.0,43.0,1107.0,ARROIO DOS RATOS,13619.0
3503802,Artur Nogueira,23.0,47.0,35.0,3802.0,ARTUR NOGUEIRA,39457.0
5202502,Aruanã,15.0,51.0,52.0,2502.0,ARUANÃ,6476.0
3503901,Arujá,23.0,46.0,35.0,3901.0,ARUJÁ,72713.0
4201653,Arvoredo,27.0,52.0,42.0,1653.0,ARVOREDO,2193.0
4301404,Arvorezinha,29.0,52.0,43.0,1404.0,ARVOREZINHA,10210.0
2401206,Arês,6.0,35.0,24.0,1206.0,ARÊS,12236.0
4201703,Ascurra,27.0,49.0,42.0,1703.0,ASCURRA,6761.0
3503950,Aspásia,20.0,51.0,35.0,3950.0,ASPÁSIA,1790.0
2301604,Assaré,7.0,40.0,23.0,1604.0,ASSARÉ,21616.0
4101903,Assaí,23.0,51.0,41.0,1903.0,ASSAÍ,16098.0
3504008,Assis,23.0,50.0,35.0,4008.0,ASSIS,92822.0
1200054,Assis Brasil,11.0,70.0,12.0,54.0,ASSIS BRASIL,5351.0
4102000,Assis Chateaubriand,24.0,54.0,41.0,2000.0,ASSIS CHATEAUBRIAND,32226.0
2501351,Assunção,7.0,37.0,25.0,1351.0,ASSUNÇÃO,3336.0
2201051,Assunção do Piauí,6.0,41.0,22.0,1051.0,ASSUNÇÃO DO PIAUÍ,8011.0
3104601,Astolfo Dutra,21.0,43.0,31.0,4601.0,ASTOLFO DUTRA,12510.0
4102109,Astorga,23.0,52.0,41.0,2109.0,ASTORGA,24191.0
4102208,Atalaia,23.0,52.0,41.0,2208.0,ATALAIA,53950.0
1300201,Atalaia do Norte,4.0,70.0,13.0,201.0,ATALAIA DO NORTE,13682.0
4201802,Atalanta,27.0,50.0,42.0,1802.0,ATALANTA,3317.0
3104700,Ataléia,18.0,41.0,31.0,4700.0,ATALÉIA,15078.0
3504107,Atibaia,23.0,47.0,35.0,4107.0,ATIBAIA,119166.0
3200706,Atilio Vivacqua,21.0,41.0,32.0,706.0,ATILIO VIVACQUA,8878.0
1702554,Augustinópolis,5.0,48.0,17.0,2554.0,AUGUSTINÓPOLIS,14800.0
1500909,Augusto Corrêa,1.0,47.0,15.0,909.0,AUGUSTO CORRÊA,37086.0
4301503,Augusto Pestana,29.0,54.0,43.0,1503.0,AUGUSTO PESTANA,7273.0
2401305,Augusto Severo (Campo Grande),6.0,37.0,24.0,1305.0,AUGUSTO SEVERO,8936.0
3104809,Augusto de Lima,18.0,44.0,31.0,4809.0,AUGUSTO DE LIMA,4589.0
2902401,Aurelino Leal,14.0,39.0,29.0,2401.0,AURELINO LEAL,14458.0
3504206,Auriflama,21.0,51.0,35.0,4206.0,AURIFLAMA,13760.0
5202601,Aurilândia,17.0,50.0,52.0,2601.0,AURILÂNDIA,3719.0
2301703,Aurora,7.0,39.0,23.0,1703.0,AURORA,29879.0
1500958,Aurora do Pará,2.0,48.0,15.0,958.0,AURORA DO PARÁ,21239.0
1702703,Aurora do Tocantins,13.0,46.0,17.0,2703.0,AURORA DO TOCANTINS,3385.0
1300300,Autazes,4.0,59.0,13.0,300.0,AUTAZES,29907.0
3504404,Avanhandava,21.0,50.0,35.0,4404.0,AVANHANDAVA,10875.0
3504503,Avaré,23.0,49.0,35.0,4503.0,AVARÉ,80026.0
3504305,Avaí,22.0,49.0,35.0,4305.0,AVAÍ,4877.0
1501006,Aveiro,4.0,55.0,15.0,1006.0,AVEIRO,18830.0
2201101,Avelino Lopes,10.0,44.0,22.0,1101.0,AVELINO LOPES,11507.0
5202809,Avelinópolis,16.0,50.0,52.0,2809.0,AVELINÓPOLIS,2375.0
2101103,Axixá,3.0,44.0,21.0,1103.0,AXIXÁ,14249.0
1702901,Axixá do Tocantins,6.0,48.0,17.0,2901.0,AXIXÁ DO TOCANTINS,8917.0
2100055,Açailândia,5.0,48.0,21.0,55.0,AÇAILÂNDIA,97034.0
2400208,Açu,6.0,37.0,24.0,208.0,AÇU,51262.0
3100500,Açucena,19.0,43.0,31.0,500.0,AÇUCENA,11127.0
1703008,Babaçulândia,7.0,48.0,17.0,3008.0,BABAÇULÂNDIA,10372.0
2101202,Bacabal,4.0,45.0,21.0,1202.0,BACABAL,95124.0
2101251,Bacabeira,3.0,44.0,21.0,1251.0,BACABEIRA,14611.0
2101301,Bacuri,2.0,45.0,21.0,1301.0,BACURI,16026.0
2101350,Bacurituba,3.0,45.0,21.0,1350.0,BACURITUBA,5425.0
3504602,Bady Bassitt,21.0,49.0,35.0,4602.0,BADY BASSITT,13039.0
3104908,Baependi,22.0,45.0,31.0,4908.0,BAEPENDI,18016.0
1501105,Bagre,2.0,50.0,15.0,1105.0,BAGRE,18580.0
4301602,Bagé,31.0,54.0,43.0,1602.0,BAGÉ,112550.0
2902500,Baianópolis,12.0,45.0,29.0,2500.0,BAIANÓPOLIS,13437.0
2902609,Baixa Grande,12.0,40.0,29.0,2609.0,BAIXA GRANDE,20980.0
2201150,Baixa Grande do Ribeiro,8.0,45.0,22.0,1150.0,BAIXA GRANDE DO RIBEIRO,10232.0
2301802,Baixio,7.0,39.0,23.0,1802.0,BAIXIO,5780.0
3200805,Baixo Guandu,20.0,41.0,32.0,805.0,BAIXO GUANDU,28637.0
1501204,Baião,3.0,50.0,15.0,1204.0,BAIÃO,26190.0
3504701,Balbinos,22.0,49.0,35.0,4701.0,BALBINOS,3619.0
3105004,Baldim,19.0,44.0,31.0,5004.0,BALDIM,8274.0
5203104,Baliza,16.0,53.0,52.0,3104.0,BALIZA,3299.0
4201950,Balneário Arroio do Silva,29.0,49.0,42.0,1950.0,BALNEÁRIO ARROIO DO SILVA,8089.0
4202057,Balneário Barra do Sul,26.0,49.0,42.0,2057.0,BALNEÁRIO BARRA DO SUL,7278.0
4202008,Balneário Camboriú,27.0,49.0,42.0,2008.0,BALNEÁRIO CAMBORIÚ,94344.0
4202073,Balneário Gaivota,29.0,50.0,42.0,2073.0,BALNEÁRIO GAIVOTA,7307.0
4301636,Balneário Pinhal,30.0,50.0,43.0,1636.0,BALNEÁRIO PINHAL,10517.0
4212809,Balneário Piçarras,27.0,49.0,42.0,12809.0,BALNEÁRIO PIÇARRAS,13760.0
4220000,Balneário Rincão,29.0,49.0,,,,
4102307,Balsa Nova,26.0,50.0,41.0,2307.0,BALSA NOVA,10639.0
2101400,Balsas,8.0,46.0,21.0,1400.0,BALSAS,78845.0
3105103,Bambuí,20.0,46.0,31.0,5103.0,BAMBUÍ,21850.0
2301851,Banabuiú,5.0,39.0,23.0,1851.0,BANABUIÚ,17448.0
3504909,Bananal,23.0,44.0,35.0,4909.0,BANANAL,10233.0
2501500,Bananeiras,7.0,36.0,25.0,1500.0,BANANEIRAS,21670.0
3105202,Bandeira,16.0,41.0,31.0,5202.0,BANDEIRA,5337.0
3105301,Bandeira do Sul,22.0,46.0,31.0,5301.0,BANDEIRA DO SUL,5106.0
4202081,Bandeirante,27.0,54.0,42.0,2081.0,BANDEIRANTE,3028.0
5001508,Bandeirantes,20.0,54.0,50.0,1508.0,BANDEIRANTES,38178.0
1703057,Bandeirantes do Tocantins,8.0,49.0,17.0,3057.0,BANDEIRANTES DO TOCANTINS,2711.0
1501253,Bannach,7.0,50.0,15.0,1253.0,BANNACH,3812.0
2902658,Banzaê,11.0,39.0,29.0,2658.0,BANZAÊ,10865.0
2401453,Baraúna,5.0,38.0,24.0,1453.0,BARAÚNA,26962.0
3105608,Barbacena,21.0,44.0,31.0,5608.0,BARBACENA,122377.0
2301901,Barbalha,7.0,39.0,23.0,1901.0,BARBALHA,50386.0
3505104,Barbosa,21.0,50.0,35.0,5104.0,BARBOSA,6454.0
4102505,Barbosa Ferraz,24.0,52.0,41.0,2505.0,BARBOSA FERRAZ,13655.0
1501303,Barcarena,2.0,49.0,15.0,1303.0,BARCARENA,84560.0
2401503,Barcelona,6.0,36.0,24.0,1503.0,BARCELONA,3928.0
1300409,Barcelos,1.0,63.0,13.0,409.0,BARCELOS,24567.0
3505203,Bariri,22.0,49.0,35.0,5203.0,BARIRI,30995.0
2902708,Barra,11.0,43.0,29.0,2708.0,BARRA,47755.0
4202099,Barra Bonita,27.0,53.0,42.0,2099.0,BARRA BONITA,37154.0
2201176,Barra D'Alcântara,7.0,42.0,22.0,1176.0,BARRA D'ALCÂNTARA,3774.0
4301958,Barra Funda,28.0,53.0,43.0,1958.0,BARRA FUNDA,2338.0
3105707,Barra Longa,20.0,43.0,31.0,5707.0,BARRA LONGA,6965.0
3300407,Barra Mansa,23.0,44.0,33.0,407.0,BARRA MANSA,
4202107,Barra Velha,27.0,49.0,42.0,2107.0,BARRA VELHA,18575.0
2902807,Barra da Estiva,14.0,41.0,29.0,2807.0,BARRA DA ESTIVA,20750.0
2601300,Barra de Guabiraba,8.0,36.0,26.0,1300.0,BARRA DE GUABIRABA,12694.0
2501609,Barra de Santa Rosa,7.0,36.0,25.0,1609.0,BARRA DE SANTA ROSA,12848.0
2501575,Barra de Santana,8.0,36.0,25.0,1575.0,BARRA DE SANTANA,8619.0
2700508,Barra de Santo Antônio,9.0,36.0,27.0,508.0,BARRA DE SANTO ANTÔNIO,13731.0
3200904,Barra de São Francisco,19.0,41.0,32.0,904.0,BARRA DE SÃO FRANCISCO,39627.0
2501708,Barra de São Miguel,8.0,36.0,25.0,1708.0,BARRA DE SÃO MIGUEL,12682.0
5101704,Barra do Bugres,15.0,57.0,51.0,1704.0,BARRA DO BUGRES,32490.0
3505351,Barra do Chapéu,24.0,49.0,35.0,5351.0,BARRA DO CHAPÉU,5077.0
2902906,Barra do Choça,15.0,41.0,29.0,2906.0,BARRA DO CHOÇA,32489.0
2101608,Barra do Corda,5.0,45.0,21.0,1608.0,BARRA DO CORDA,78718.0
5101803,Barra do Garças,16.0,52.0,51.0,1803.0,BARRA DO GARÇAS,53243.0
4301859,Barra do Guarita,27.0,54.0,43.0,1859.0,BARRA DO GUARITA,2969.0
4102703,Barra do Jacaré,23.0,50.0,41.0,2703.0,BARRA DO JACARÉ,2757.0
2903003,Barra do Mendes,12.0,42.0,29.0,3003.0,BARRA DO MENDES,14054.0
1703073,Barra do Ouro,8.0,48.0,17.0,3073.0,BARRA DO OURO,3581.0
3300308,Barra do Piraí,22.0,44.0,33.0,308.0,BARRA DO PIRAÍ,96282.0
4301875,Barra do Quaraí,30.0,58.0,43.0,1875.0,BARRA DO QUARAÍ,3776.0
4301909,Barra do Ribeiro,30.0,51.0,43.0,1909.0,BARRA DO RIBEIRO,11478.0
4301925,Barra do Rio Azul,27.0,52.0,43.0,1925.0,BARRA DO RIO AZUL,2028.0
2903102,Barra do Rocha,14.0,40.0,29.0,3102.0,BARRA DO ROCHA,6133.0
3505401,Barra do Turvo,25.0,49.0,35.0,5401.0,BARRA DO TURVO,7620.0
2800605,Barra dos Coqueiros,11.0,37.0,28.0,605.0,BARRA DOS COQUEIROS,19218.0
4301800,Barracão,28.0,51.0,43.0,1800.0,BARRACÃO,14333.0
2201200,Barras,4.0,42.0,22.0,1200.0,BARRAS,43328.0
2301950,Barreira,4.0,39.0,23.0,1950.0,BARREIRA,18453.0
2903201,Barreiras,12.0,45.0,29.0,3201.0,BARREIRAS,129501.0
2201309,Barreiras do Piauí,10.0,45.0,22.0,1309.0,BARREIRAS DO PIAUÍ,3355.0
1300508,Barreirinha,3.0,57.0,13.0,508.0,BARREIRINHA,26645.0
2101707,Barreirinhas,3.0,43.0,21.0,1707.0,BARREIRINHAS,47850.0
2601409,Barreiros,9.0,35.0,26.0,1409.0,BARREIROS,41748.0
3505500,Barretos,21.0,49.0,35.0,5500.0,BARRETOS,107988.0
3505609,Barrinha,21.0,48.0,35.0,5609.0,BARRINHA,25642.0
2302008,Barro,7.0,39.0,23.0,2008.0,BARRO,20673.0
2903235,Barro Alto,12.0,42.0,29.0,3235.0,BARRO ALTO,19849.0
2201408,Barro Duro,6.0,43.0,22.0,1408.0,BARRO DURO,6661.0
2903300,Barro Preto,15.0,39.0,29.0,3300.0,BARRO PRETO,6669.0
2903276,Barrocas,12.0,39.0,29.0,3276.0,BARROCAS,13182.0
1703107,Barrolândia,10.0,49.0,17.0,3107.0,BARROLÂNDIA,5155.0
2302057,Barroquinha,3.0,41.0,23.0,2057.0,BARROQUINHA,14812.0
4302006,Barros Cassal,29.0,53.0,43.0,2006.0,BARROS CASSAL,11450.0
3105905,Barroso,21.0,44.0,31.0,5905.0,BARROSO,19352.0
3505708,Barueri,24.0,47.0,35.0,5708.0,BARUERI,
4301651,Barão,29.0,51.0,43.0,1651.0,BARÃO,5293.0
3505005,Barão de Antonina,24.0,50.0,35.0,5005.0,BARÃO DE ANTONINA,2751.0
3105400,Barão de Cocais,20.0,43.0,31.0,5400.0,BARÃO DE COCAIS,26421.0
4301701,Barão de Cotegipe,28.0,52.0,43.0,1701.0,BARÃO DE COTEGIPE,6519.0
2101509,Barão de Grajaú,7.0,43.0,21.0,1509.0,BARÃO DE GRAJAÚ,16565.0
5101605,Barão de Melgaço,16.0,56.0,51.0,1605.0,BARÃO DE MELGAÇO,7619.0
3105509,Barão de Monte Alto,21.0,42.0,31.0,5509.0,BARÃO DE MONTE ALTO,5656.0
4301750,Barão do Triunfo,30.0,52.0,43.0,1750.0,BARÃO DO TRIUNFO,6924.0
3505807,Bastos,22.0,51.0,35.0,5807.0,BASTOS,20613.0
5001904,Bataguassu,22.0,52.0,50.0,1904.0,BATAGUASSU,18687.0
2201507,Batalha,4.0,42.0,22.0,1507.0,BATALHA,41971.0
3505906,Batatais,21.0,48.0,35.0,5906.0,BATATAIS,53525.0
5002001,Batayporã,22.0,53.0,50.0,2001.0,BATAYPORÃ,10564.0
2302107,Baturité,4.0,39.0,23.0,2107.0,BATURITÉ,31669.0
3506003,Bauru,22.0,49.0,35.0,6003.0,BAURU,
2501807,Bayeux,7.0,35.0,25.0,1807.0,BAYEUX,92891.0
2401404,Baía Formosa,6.0,35.0,24.0,1404.0,BAÍA FORMOSA,8466.0
2501401,Baía da Traição,7.0,35.0,25.0,1401.0,BAÍA DA TRAIÇÃO,7630.0
3506102,Bebedouro,21.0,48.0,35.0,6102.0,BEBEDOURO,74865.0
2302206,Beberibe,4.0,38.0,23.0,2206.0,BEBERIBE,46155.0
2302305,Bela Cruz,3.0,40.0,23.0,2305.0,BELA CRUZ,29566.0
5002100,Bela Vista,22.0,57.0,50.0,2100.0,BELA VISTA,22868.0
4102752,Bela Vista da Caroba,26.0,54.0,41.0,2752.0,BELA VISTA DA CAROBA,4136.0
5203302,Bela Vista de Goiás,17.0,49.0,52.0,3302.0,BELA VISTA DE GOIÁS,20615.0
3106002,Bela Vista de Minas,20.0,43.0,31.0,6002.0,BELA VISTA DE MINAS,9968.0
2101772,Bela Vista do Maranhão,4.0,45.0,21.0,1772.0,BELA VISTA DO MARANHÃO,8603.0
4102802,Bela Vista do Paraíso,23.0,51.0,41.0,2802.0,BELA VISTA DO PARAÍSO,14996.0
2201556,Bela Vista do Piauí,8.0,42.0,22.0,1556.0,BELA VISTA DO PIAUÍ,3344.0
4202131,Bela Vista do Toldo,26.0,50.0,42.0,2131.0,BELA VISTA DO TOLDO,5909.0
3300456,Belford Roxo,23.0,43.0,33.0,456.0,BELFORD ROXO,
3106101,Belmiro Braga,22.0,43.0,31.0,6101.0,BELMIRO BRAGA,3067.0
4202156,Belmonte,27.0,54.0,42.0,2156.0,BELMONTE,24160.0
2903508,Belo Campo,15.0,41.0,29.0,3508.0,BELO CAMPO,15262.0
3106200,Belo Horizonte,20.0,44.0,31.0,6200.0,BELO HORIZONTE,
2601706,Belo Jardim,8.0,36.0,26.0,1706.0,BELO JARDIM,70963.0
2700904,Belo Monte,10.0,37.0,27.0,904.0,BELO MONTE,7238.0
3106309,Belo Oriente,19.0,42.0,31.0,6309.0,BELO ORIENTE,21369.0
3106408,Belo Vale,20.0,44.0,31.0,6408.0,BELO VALE,7267.0
1501451,Belterra,3.0,55.0,15.0,1451.0,BELTERRA,12707.0
2101731,Belágua,3.0,44.0,21.0,1731.0,BELÁGUA,5717.0
1501402,Belém,1.0,48.0,15.0,1402.0,BELÉM,22204.0
2601508,Belém de Maria,9.0,36.0,26.0,1508.0,BELÉM DE MARIA,9649.0
2502003,Belém do Brejo do Cruz,6.0,38.0,25.0,2003.0,BELÉM DO BREJO DO CRUZ,7040.0
2201572,Belém do Piauí,7.0,41.0,22.0,1572.0,BELÉM DO PIAUÍ,2788.0
2601607,Belém do São Francisco,9.0,39.0,26.0,1607.0,BELÉM DE SÃO FRANCISCO,20545.0
2201606,Beneditinos,5.0,42.0,22.0,1606.0,BENEDITINOS,9560.0
2101806,Benedito Leite,7.0,45.0,21.0,1806.0,BENEDITO LEITE,5387.0
4202206,Benedito Novo,27.0,49.0,42.0,2206.0,BENEDITO NOVO,9841.0
1501501,Benevides,1.0,48.0,15.0,1501.0,BENEVIDES,43282.0
1300607,Benjamin Constant,4.0,70.0,13.0,607.0,BENJAMIN CONSTANT,29268.0
4302055,Benjamin Constant do Sul,28.0,53.0,43.0,2055.0,BENJAMIN CONSTANT DO SUL,2256.0
2401602,Bento Fernandes,6.0,36.0,24.0,1602.0,BENTO FERNANDES,5006.0
4302105,Bento Gonçalves,29.0,52.0,43.0,2105.0,BENTO GONÇALVES,100643.0
3506201,Bento de Abreu,21.0,51.0,35.0,6201.0,BENTO DE ABREU,2740.0
2101905,Bequimão,2.0,45.0,21.0,1905.0,BEQUIMÃO,20735.0
3106507,Berilo,17.0,42.0,31.0,6507.0,BERILO,13214.0
3106655,Berizal,16.0,42.0,31.0,6655.0,BERIZAL,4399.0
2502052,Bernardino Batista,6.0,39.0,25.0,2052.0,BERNARDINO BATISTA,3164.0
3506300,Bernardino de Campos,23.0,49.0,35.0,6300.0,BERNARDINO DE CAMPOS,10487.0
1703206,Bernardo Sayão,8.0,49.0,17.0,3206.0,BERNARDO SAYÃO,4518.0
2101939,Bernardo do Mearim,5.0,45.0,21.0,1939.0,BERNARDO DO MEARIM,5972.0
3506359,Bertioga,24.0,46.0,35.0,6359.0,BERTIOGA,39091.0
2201705,Bertolínia,8.0,44.0,22.0,1705.0,BERTOLÍNIA,5302.0
3106606,Bertópolis,17.0,41.0,31.0,6606.0,BERTÓPOLIS,4588.0
1300631,Beruri,4.0,61.0,13.0,631.0,BERURI,13809.0
3106705,Betim,20.0,44.0,31.0,6705.0,BETIM,
2601805,Betânia,8.0,38.0,26.0,1805.0,BETÂNIA,11548.0
2201739,Betânia do Piauí,8.0,41.0,22.0,1739.0,BETÂNIA DO PIAUÍ,9312.0
2601904,Bezerros,8.0,36.0,26.0,1904.0,BEZERROS,56629.0
3106804,Bias Fortes,22.0,44.0,31.0,6804.0,BIAS FORTES,3880.0
3106903,Bicas,22.0,43.0,31.0,6903.0,BICAS,13638.0
4202305,Biguaçu,27.0,49.0,42.0,2305.0,BIGUAÇU,53444.0
3506409,Bilac,21.0,50.0,35.0,6409.0,BILAC,6905.0
3107000,Biquinhas,19.0,45.0,31.0,7000.0,BIQUINHAS,2592.0
3506508,Birigui,21.0,50.0,35.0,6508.0,BIRIGUI,103394.0
3506607,Biritiba-Mirim,24.0,46.0,35.0,6607.0,BIRITIBA-MIRIM,27483.0
2903607,Biritinga,12.0,39.0,29.0,3607.0,BIRITINGA,13961.0
4102901,Bituruna,26.0,52.0,41.0,2901.0,BITURUNA,16142.0
4202404,Blumenau,27.0,49.0,42.0,2404.0,BLUMENAU,
4103008,Boa Esperança,24.0,53.0,41.0,3008.0,BOA ESPERANÇA,55419.0
4103024,Boa Esperança do Iguaçu,26.0,53.0,41.0,3024.0,BOA ESPERANÇA DO IGUAÇU,2866.0
3506706,Boa Esperança do Sul,22.0,48.0,35.0,6706.0,BOA ESPERANÇA DO SUL,13208.0
2201770,Boa Hora,4.0,42.0,22.0,1770.0,BOA HORA,6086.0
2903706,Boa Nova,14.0,40.0,29.0,3706.0,BOA NOVA,16007.0
2502102,Boa Ventura,7.0,38.0,25.0,2102.0,BOA VENTURA,5800.0
4103040,Boa Ventura de São Roque,25.0,52.0,41.0,3040.0,BOA VENTURA DE SÃO ROQUE,6744.0
2302404,Boa Viagem,5.0,40.0,23.0,2404.0,BOA VIAGEM,53538.0
1400100,Boa Vista,3.0,61.0,14.0,100.0,BOA VISTA,255526.0
4103057,Boa Vista da Aparecida,25.0,53.0,41.0,3057.0,BOA VISTA DA APARECIDA,7818.0
4302154,Boa Vista das Missões,28.0,53.0,43.0,2154.0,BOA VISTA DAS MISSÕES,2066.0
4302204,Boa Vista do Buricá,28.0,54.0,43.0,2204.0,BOA VISTA DO BURICÁ,6468.0
4302220,Boa Vista do Cadeado,29.0,54.0,43.0,2220.0,BOA VISTA DO CADEADO,2447.0
2101970,Boa Vista do Gurupi,2.0,46.0,21.0,1970.0,BOA VISTA DO GURUPI,7385.0
4302238,Boa Vista do Incra,29.0,53.0,43.0,2238.0,BOA VISTA DO INCRA,2447.0
1300680,Boa Vista do Ramos,3.0,58.0,13.0,680.0,BOA VISTA DO RAMOS,13138.0
4302253,Boa Vista do Sul,29.0,52.0,43.0,2253.0,BOA VISTA DO SUL,2663.0
2903805,Boa Vista do Tupim,13.0,41.0,29.0,3805.0,BOA VISTA DO TUPIM,17841.0
2701001,Boca da Mata,10.0,36.0,27.0,1001.0,BOCA DA MATA,25145.0
1300706,Boca do Acre,9.0,67.0,13.0,706.0,BOCA DO ACRE,29818.0
2201804,Bocaina,7.0,41.0,22.0,1804.0,BOCAINA,14338.0
3107208,Bocaina de Minas,22.0,44.0,31.0,7208.0,BOCAINA DE MINAS,5034.0
4202438,Bocaina do Sul,28.0,50.0,42.0,2438.0,BOCAINA DO SUL,3047.0
3107307,Bocaiúva,17.0,44.0,31.0,7307.0,BOCAIÚVA,44657.0
4103107,Bocaiúva do Sul,25.0,49.0,41.0,3107.0,BOCAIÚVA DO SUL,9533.0
2602001,Bodocó,8.0,40.0,26.0,2001.0,BODOCÓ,33381.0
5002159,Bodoquena,21.0,57.0,50.0,2159.0,BODOQUENA,8168.0
2401651,Bodó,6.0,36.0,24.0,1651.0,BODÓ,2542.0
3506904,Bofete,23.0,48.0,35.0,6904.0,BOFETE,8565.0
3507001,Boituva,23.0,48.0,35.0,7001.0,BOITUVA,40783.0
2602100,Bom Conselho,9.0,37.0,26.0,2100.0,BOM CONSELHO,43397.0
3107406,Bom Despacho,20.0,45.0,31.0,7406.0,BOM DESPACHO,42260.0
3300506,Bom Jardim,22.0,42.0,33.0,506.0,BOM JARDIM,101308.0
4202503,Bom Jardim da Serra,28.0,50.0,42.0,2503.0,BOM JARDIM DA SERRA,4214.0
5203401,Bom Jardim de Goiás,16.0,52.0,52.0,3401.0,BOM JARDIM DE GOIÁS,8372.0
3107505,Bom Jardim de Minas,22.0,44.0,31.0,7505.0,BOM JARDIM DE MINAS,6481.0
4202537,Bom Jesus,27.0,52.0,42.0,2537.0,BOM JESUS,44382.0
2903904,Bom Jesus da Lapa,13.0,43.0,29.0,3904.0,BOM JESUS DA LAPA,62199.0
3107604,Bom Jesus da Penha,21.0,47.0,31.0,7604.0,BOM JESUS DA PENHA,3787.0
2903953,Bom Jesus da Serra,14.0,41.0,29.0,3953.0,BOM JESUS DA SERRA,10295.0
2102036,Bom Jesus das Selvas,4.0,47.0,21.0,2036.0,BOM JESUS DAS SELVAS,23827.0
5203500,Bom Jesus de Goiás,18.0,50.0,52.0,3500.0,BOM JESUS DE GOIÁS,19574.0
3107703,Bom Jesus do Amparo,20.0,43.0,31.0,7703.0,BOM JESUS DO AMPARO,5412.0
5101852,Bom Jesus do Araguaia,12.0,52.0,51.0,1852.0,BOM JESUS DO ARAGUAIA,4520.0
3107802,Bom Jesus do Galho,20.0,42.0,31.0,7802.0,BOM JESUS DO GALHO,15198.0
3300605,Bom Jesus do Itabapoana,21.0,42.0,33.0,605.0,BOM JESUS DO ITABAPOANA,33888.0
3201100,Bom Jesus do Norte,21.0,42.0,32.0,1100.0,BOM JESUS DO NORTE,9318.0
4202578,Bom Jesus do Oeste,27.0,53.0,42.0,2578.0,BOM JESUS DO OESTE,2026.0
4103156,Bom Jesus do Sul,26.0,54.0,41.0,3156.0,BOM JESUS DO SUL,3835.0
1501576,Bom Jesus do Tocantins,5.0,49.0,15.0,1576.0,BOM JESUS DO TOCANTINS,15855.0
3507100,Bom Jesus dos Perdões,23.0,46.0,35.0,7100.0,BOM JESUS DOS PERDÕES,16211.0
2102077,Bom Lugar,4.0,45.0,21.0,2077.0,BOM LUGAR,12825.0
4302352,Bom Princípio,29.0,51.0,43.0,2352.0,BOM PRINCÍPIO,10910.0
2201919,Bom Princípio do Piauí,3.0,42.0,22.0,1919.0,BOM PRINCÍPIO DO PIAUÍ,5276.0
4302378,Bom Progresso,28.0,54.0,43.0,2378.0,BOM PROGRESSO,2441.0
3107901,Bom Repouso,22.0,46.0,31.0,7901.0,BOM REPOUSO,10482.0
4202602,Bom Retiro,28.0,49.0,42.0,2602.0,BOM RETIRO,8258.0
4302402,Bom Retiro do Sul,30.0,52.0,43.0,2402.0,BOM RETIRO DO SUL,11130.0
3108008,Bom Sucesso,21.0,45.0,31.0,8008.0,BOM SUCESSO,28743.0
3507159,Bom Sucesso de Itararé,24.0,49.0,35.0,7159.0,BOM SUCESSO DE ITARARÉ,3658.0
4103222,Bom Sucesso do Sul,26.0,53.0,41.0,3222.0,BOM SUCESSO DO SUL,3061.0
4202453,Bombinhas,27.0,49.0,42.0,2453.0,BOMBINHAS,12456.0
1400159,Bonfim,3.0,60.0,14.0,159.0,BONFIM,16946.0
2201929,Bonfim do Piauí,9.0,43.0,22.0,1929.0,BONFIM DO PIAUÍ,5185.0
5203559,Bonfinópolis,17.0,49.0,52.0,3559.0,BONFINÓPOLIS,6744.0
3108206,Bonfinópolis de Minas,17.0,46.0,31.0,8206.0,BONFINÓPOLIS DE MINAS,5828.0
